time;target;temp;осадки;ясно;day;month;year
17.0;590.874;8.4;0;0;5;4;2022
18.0;583.318;7.8;0;0;5;4;2022
19.0;583.308;7.0;0;0;5;4;2022
20.0;595.839;6.5;0;0;5;4;2022
21.0;608.988;6.2;0;0;5;4;2022
22.0;587.061;6.4;0;0;5;4;2022
23.0;552.87;6.5;0;0;5;4;2022
0.0;505.439;6.7;0;0;6;4;2022
1.0;469.527;6.8;0;0;6;4;2022
2.0;448.874;6.8;0;0;6;4;2022
3.0;437.936;7.3;0;0;6;4;2022
4.0;436.005;6.8;0;0;6;4;2022
5.0;437.29;6.4;0;0;6;4;2022
6.0;450.531;6.6;0;0;6;4;2022
7.0;484.45;6.8;0;0;6;4;2022
8.0;532.115;7.6;0;0;6;4;2022
9.0;573.718;8.6;0;0;6;4;2022
10.0;604.077;9.5;0;0;6;4;2022
11.0;609.607;10.5;0;0;6;4;2022
12.0;604.079;11.4;0;0;6;4;2022
13.0;599.735;12.5;0;1;6;4;2022
14.0;605.549;13.1;0;1;6;4;2022
15.0;607.033;12.5;0;1;6;4;2022
16.0;611.615;12.1;0;1;6;4;2022
17.0;610.422;11.8;0;1;6;4;2022
18.0;609.792;11.4;0;1;6;4;2022
19.0;608.971;10.5;0;1;6;4;2022
20.0;611.779;9.5;0;1;6;4;2022
21.0;606.029;8.8;0;1;6;4;2022
22.0;579.263;8.2;0;1;6;4;2022
23.0;543.434;7.8;0;1;6;4;2022
0.0;498.155;7.6;0;1;7;4;2022
1.0;464.248;7.3;0;1;7;4;2022
2.0;442.982;7.1;0;1;7;4;2022
3.0;433.146;6.9;0;1;7;4;2022
4.0;428.61;6.6;0;1;7;4;2022
5.0;427.37;6.4;0;1;7;4;2022
6.0;440.298;6.3;0;1;7;4;2022
7.0;473.225;6.9;0;1;7;4;2022
8.0;515.823;8.9;0;1;7;4;2022
9.0;556.448;11.1;0;1;7;4;2022
10.0;580.591;13.2;0;1;7;4;2022
11.0;585.633;14.5;0;1;7;4;2022
12.0;577.867;14.9;0;1;7;4;2022
13.0;567.183;14.9;0;1;7;4;2022
14.0;570.488;14.7;0;1;7;4;2022
15.0;568.324;14.4;0;1;7;4;2022
16.0;563.985;14.1;0;1;7;4;2022
17.0;559.265;14.0;0;1;7;4;2022
18.0;552.477;13.7;0;1;7;4;2022
19.0;556.856;12.8;0;1;7;4;2022
20.0;570.731;10.7;0;1;7;4;2022
21.0;576.869;9.8;0;1;7;4;2022
22.0;555.1;10.6;0;1;7;4;2022
23.0;524.756;10.6;0;1;7;4;2022
0.0;482.831;10.5;0;1;8;4;2022
1.0;449.131;10.3;0;1;8;4;2022
2.0;426.46;9.5;0;1;8;4;2022
3.0;417.376;10.5;0;1;8;4;2022
4.0;414.622;10.4;0;0;8;4;2022
5.0;416.605;7.7;0;0;8;4;2022
6.0;428.558;9.0;0;0;8;4;2022
7.0;463.788;9.8;1;0;8;4;2022
8.0;510.774;10.2;1;0;8;4;2022
9.0;558.734;9.7;1;0;8;4;2022
10.0;593.273;10.0;1;0;8;4;2022
11.0;603.35;10.3;1;0;8;4;2022
12.0;597.025;10.9;1;0;8;4;2022
13.0;587.148;11.6;1;0;8;4;2022
14.0;585.475;11.9;1;0;8;4;2022
15.0;578.751;11.5;1;0;8;4;2022
16.0;572.029;11.2;1;0;8;4;2022
17.0;562.652;10.6;1;0;8;4;2022
18.0;555.707;10.2;0;0;8;4;2022
19.0;560.147;9.7;0;0;8;4;2022
20.0;568.711;9.5;1;0;8;4;2022
21.0;579.227;9.5;1;0;8;4;2022
22.0;560.296;9.4;1;0;8;4;2022
23.0;529.901;9.4;1;0;8;4;2022
0.0;493.196;9.3;1;0;9;4;2022
1.0;458.101;9.2;1;0;9;4;2022
2.0;435.229;9.1;0;0;9;4;2022
3.0;425.454;9.0;0;0;9;4;2022
4.0;420.568;8.8;0;0;9;4;2022
5.0;421.079;8.6;0;0;9;4;2022
6.0;420.377;8.4;0;0;9;4;2022
7.0;434.695;8.5;0;0;9;4;2022
8.0;466.257;9.0;0;0;9;4;2022
9.0;510.752;9.7;0;0;9;4;2022
10.0;547.766;10.5;0;0;9;4;2022
11.0;562.892;11.2;0;0;9;4;2022
12.0;563.432;11.8;0;0;9;4;2022
13.0;559.557;12.4;0;1;9;4;2022
14.0;555.781;12.6;0;0;9;4;2022
15.0;549.156;12.6;0;1;9;4;2022
16.0;543.67;12.3;0;1;9;4;2022
17.0;538.598;12.0;0;1;9;4;2022
18.0;536.627;11.4;0;1;9;4;2022
19.0;535.824;10.7;0;1;9;4;2022
20.0;550.237;10.2;0;1;9;4;2022
21.0;569.822;10.2;0;1;9;4;2022
22.0;552.809;10.3;0;1;9;4;2022
23.0;523.579;10.4;0;1;9;4;2022
0.0;486.663;10.4;0;1;10;4;2022
1.0;451.848;10.4;0;1;10;4;2022
2.0;430.708;10.3;0;1;10;4;2022
3.0;420.739;10.1;0;1;10;4;2022
4.0;414.501;9.6;0;1;10;4;2022
5.0;412.61;8.6;0;1;10;4;2022
6.0;413.16;7.8;0;1;10;4;2022
7.0;420.302;8.7;0;1;10;4;2022
8.0;446.249;12.8;0;1;10;4;2022
9.0;491.233;16.3;0;1;10;4;2022
10.0;531.416;18.5;0;1;10;4;2022
11.0;554.098;20.0;0;1;10;4;2022
12.0;560.402;21.0;0;1;10;4;2022
13.0;562.251;21.4;0;1;10;4;2022
14.0;555.413;21.5;0;1;10;4;2022
15.0;548.594;21.4;0;1;10;4;2022
16.0;542.447;21.1;0;0;10;4;2022
17.0;538.403;20.1;0;0;10;4;2022
18.0;537.512;19.1;0;0;10;4;2022
19.0;543.902;18.1;0;0;10;4;2022
20.0;561.021;17.1;0;0;10;4;2022
21.0;582.928;16.2;0;0;10;4;2022
22.0;564.31;15.8;0;1;10;4;2022
23.0;530.571;15.1;0;1;10;4;2022
0.0;486.119;15.0;0;1;11;4;2022
1.0;449.953;14.7;0;1;11;4;2022
2.0;428.632;14.2;0;1;11;4;2022
3.0;419.528;13.9;0;1;11;4;2022
4.0;413.032;14.1;0;1;11;4;2022
5.0;415.753;14.3;0;1;11;4;2022
6.0;425.344;14.5;0;1;11;4;2022
7.0;461.517;15.0;0;1;11;4;2022
8.0;507.792;16.3;0;1;11;4;2022
9.0;550.642;17.9;0;1;11;4;2022
10.0;578.032;20.2;0;1;11;4;2022
11.0;586.081;21.0;0;1;11;4;2022
12.0;583.838;21.7;0;1;11;4;2022
13.0;577.708;21.8;0;1;11;4;2022
14.0;578.197;22.0;0;1;11;4;2022
15.0;574.894;21.5;0;1;11;4;2022
16.0;569.2;21.2;0;1;11;4;2022
17.0;563.059;20.5;0;1;11;4;2022
18.0;554.258;19.1;0;1;11;4;2022
19.0;554.148;17.4;0;0;11;4;2022
20.0;565.087;15.3;0;0;11;4;2022
21.0;586.26;14.3;0;1;11;4;2022
22.0;568.682;12.0;0;0;11;4;2022
23.0;535.381;11.3;1;0;11;4;2022
0.0;488.682;10.9;1;0;12;4;2022
1.0;453.977;10.8;1;0;12;4;2022
2.0;437.229;10.6;1;0;12;4;2022
3.0;428.499;10.4;1;0;12;4;2022
4.0;425.584;10.2;1;0;12;4;2022
5.0;428.186;9.9;0;0;12;4;2022
6.0;434.816;9.8;0;0;12;4;2022
7.0;471.44;9.8;0;0;12;4;2022
8.0;512.956;9.9;0;0;12;4;2022
9.0;553.061;9.9;0;0;12;4;2022
10.0;576.625;9.5;1;0;12;4;2022
11.0;575.812;9.3;1;0;12;4;2022
12.0;568.835;9.0;1;0;12;4;2022
13.0;556.635;8.7;1;0;12;4;2022
14.0;557.595;8.2;1;0;12;4;2022
15.0;551.263;8.0;1;0;12;4;2022
16.0;547.57;7.9;1;0;12;4;2022
17.0;539.379;7.7;1;0;12;4;2022
18.0;532.084;7.5;1;0;12;4;2022
19.0;536.884;7.1;1;0;12;4;2022
20.0;551.329;6.9;1;0;12;4;2022
21.0;575.421;6.7;1;0;12;4;2022
22.0;559.755;6.4;1;0;12;4;2022
23.0;527.642;6.4;1;0;12;4;2022
0.0;483.38;6.4;1;0;13;4;2022
1.0;449.902;6.4;1;0;13;4;2022
2.0;430.34;6.4;1;0;13;4;2022
3.0;422.419;6.2;1;0;13;4;2022
4.0;419.793;6.3;1;0;13;4;2022
5.0;423.307;6.4;1;0;13;4;2022
6.0;433.826;6.5;1;0;13;4;2022
7.0;469.818;6.9;1;0;13;4;2022
8.0;509.027;7.8;1;0;13;4;2022
9.0;545.12;8.5;1;1;13;4;2022
10.0;570.368;9.4;0;0;13;4;2022
11.0;574.505;9.6;0;0;13;4;2022
12.0;567.757;10.0;1;0;13;4;2022
13.0;559.786;10.1;1;0;13;4;2022
14.0;559.269;10.2;1;0;13;4;2022
15.0;554.29;10.0;0;0;13;4;2022
16.0;544.983;9.6;1;0;13;4;2022
17.0;536.173;9.0;0;0;13;4;2022
18.0;528.614;8.6;1;0;13;4;2022
19.0;532.78;8.1;1;0;13;4;2022
20.0;546.203;7.9;1;0;13;4;2022
21.0;568.516;7.3;1;0;13;4;2022
22.0;551.424;6.8;1;0;13;4;2022
23.0;517.954;6.7;1;0;13;4;2022
0.0;473.393;6.5;1;0;14;4;2022
1.0;439.386;6.3;1;0;14;4;2022
2.0;419.996;6.2;1;0;14;4;2022
3.0;410.023;6.2;1;0;14;4;2022
4.0;406.014;5.6;1;0;14;4;2022
5.0;406.965;5.6;1;0;14;4;2022
6.0;413.416;5.6;1;0;14;4;2022
7.0;451.733;5.6;1;0;14;4;2022
8.0;494.917;5.6;1;0;14;4;2022
9.0;535.855;6.1;1;0;14;4;2022
10.0;559.668;6.3;1;0;14;4;2022
11.0;559.474;6.7;1;0;14;4;2022
12.0;556.296;7.0;1;0;14;4;2022
13.0;546.975;7.1;1;0;14;4;2022
14.0;548.455;7.3;1;0;14;4;2022
15.0;544.899;7.5;1;0;14;4;2022
16.0;542.795;7.4;1;0;14;4;2022
17.0;542.331;6.8;1;0;14;4;2022
18.0;540.905;6.6;1;0;14;4;2022
19.0;549.908;6.7;1;0;14;4;2022
20.0;559.737;6.7;1;0;14;4;2022
21.0;568.407;6.6;1;0;14;4;2022
22.0;548.058;6.6;1;0;14;4;2022
23.0;512.455;6.7;1;0;14;4;2022
0.0;468.245;6.8;1;0;15;4;2022
1.0;434.906;6.9;1;0;15;4;2022
2.0;414.691;7.1;1;0;15;4;2022
3.0;404.497;7.3;1;0;15;4;2022
4.0;402.258;7.4;1;0;15;4;2022
5.0;404.366;7.5;1;0;15;4;2022
6.0;412.108;7.6;1;0;15;4;2022
7.0;449.46;7.6;1;0;15;4;2022
8.0;495.537;7.7;1;0;15;4;2022
9.0;545.96;8.0;1;0;15;4;2022
10.0;581.192;7.9;1;0;15;4;2022
11.0;589.84;8.4;0;0;15;4;2022
12.0;589.139;8.6;0;0;15;4;2022
13.0;582.761;9.0;0;0;15;4;2022
14.0;588.781;9.5;0;0;15;4;2022
15.0;588.374;9.8;0;0;15;4;2022
16.0;585.361;9.6;0;0;15;4;2022
17.0;577.2;9.6;0;0;15;4;2022
18.0;570.656;9.3;0;0;15;4;2022
19.0;571.762;8.7;0;0;15;4;2022
20.0;569.005;8.1;0;0;15;4;2022
21.0;577.124;7.8;0;0;15;4;2022
22.0;557.335;7.5;0;0;15;4;2022
23.0;526.853;7.1;0;0;15;4;2022
0.0;484.438;7.0;0;0;16;4;2022
1.0;450.883;6.9;0;0;16;4;2022
2.0;429.798;6.6;0;0;16;4;2022
3.0;420.663;6.3;0;0;16;4;2022
4.0;415.475;6.1;0;0;16;4;2022
5.0;414.374;5.3;0;0;16;4;2022
6.0;409.925;5.4;0;0;16;4;2022
7.0;427.466;6.1;0;0;16;4;2022
8.0;461.466;8.2;0;1;16;4;2022
9.0;505.617;9.9;0;1;16;4;2022
10.0;537.023;12.3;0;1;16;4;2022
11.0;548.964;13.2;0;1;16;4;2022
12.0;544.354;13.7;0;1;16;4;2022
13.0;537.836;13.8;0;1;16;4;2022
14.0;534.481;13.7;0;1;16;4;2022
15.0;529.145;13.6;0;1;16;4;2022
16.0;524.284;13.6;0;1;16;4;2022
17.0;523.781;13.2;0;1;16;4;2022
18.0;527.229;12.6;0;1;16;4;2022
19.0;529.041;11.7;0;1;16;4;2022
20.0;534.808;10.4;0;1;16;4;2022
21.0;559.492;8.9;0;1;16;4;2022
22.0;544.992;8.8;0;1;16;4;2022
23.0;518.23;8.6;0;1;16;4;2022
0.0;479.608;8.4;0;1;17;4;2022
1.0;445.535;8.0;0;1;17;4;2022
2.0;425.231;7.6;0;1;17;4;2022
3.0;413.341;7.0;0;1;17;4;2022
4.0;408.12;6.4;0;1;17;4;2022
5.0;405.268;6.2;0;1;17;4;2022
6.0;398.511;6.1;0;1;17;4;2022
7.0;414.445;7.1;0;1;17;4;2022
8.0;438.663;11.6;0;1;17;4;2022
9.0;477.997;14.1;0;1;17;4;2022
10.0;507.96;15.8;0;1;17;4;2022
11.0;520.602;17.0;0;1;17;4;2022
12.0;517.488;17.7;0;1;17;4;2022
13.0;511.372;17.9;0;1;17;4;2022
14.0;506.214;18.0;0;1;17;4;2022
15.0;504.084;18.0;0;1;17;4;2022
16.0;501.337;17.8;0;0;17;4;2022
17.0;501.696;17.6;0;1;17;4;2022
18.0;510.169;17.0;0;0;17;4;2022
19.0;518.85;16.0;0;0;17;4;2022
20.0;527.074;14.7;0;0;17;4;2022
21.0;557.325;14.0;0;0;17;4;2022
22.0;548.781;14.0;0;0;17;4;2022
23.0;514.718;13.2;0;0;17;4;2022
0.0;470.468;12.4;0;0;18;4;2022
1.0;436.58;12.7;0;0;18;4;2022
2.0;413.959;12.7;1;0;18;4;2022
3.0;403.506;13.6;1;0;18;4;2022
4.0;399.797;13.0;0;0;18;4;2022
5.0;401.516;12.1;0;0;18;4;2022
6.0;408.646;12.2;0;0;18;4;2022
7.0;446.78;13.0;0;0;18;4;2022
8.0;490.458;15.0;0;1;18;4;2022
9.0;532.713;17.8;0;1;18;4;2022
10.0;556.736;20.3;0;1;18;4;2022
11.0;558.405;20.8;0;0;18;4;2022
12.0;553.822;21.2;0;0;18;4;2022
13.0;548.237;21.7;0;1;18;4;2022
14.0;550.133;22.1;0;1;18;4;2022
15.0;545.304;22.4;0;1;18;4;2022
16.0;539.372;22.5;0;1;18;4;2022
17.0;535.218;22.5;0;1;18;4;2022
18.0;532.627;22.1;1;1;18;4;2022
19.0;536.417;21.3;0;0;18;4;2022
20.0;540.737;20.4;0;0;18;4;2022
21.0;562.203;19.1;1;0;18;4;2022
22.0;544.157;15.5;0;0;18;4;2022
23.0;508.588;15.1;0;1;18;4;2022
0.0;462.812;15.0;0;1;19;4;2022
1.0;429.185;14.5;0;1;19;4;2022
2.0;410.137;13.7;0;1;19;4;2022
3.0;401.884;13.0;0;1;19;4;2022
4.0;397.275;12.3;0;1;19;4;2022
5.0;398.038;11.9;0;1;19;4;2022
6.0;402.237;11.5;0;0;19;4;2022
7.0;441.435;11.7;0;0;19;4;2022
8.0;488.637;12.1;0;0;19;4;2022
9.0;536.506;12.6;0;0;19;4;2022
10.0;563.531;12.3;0;0;19;4;2022
11.0;568.299;12.5;1;0;19;4;2022
12.0;566.289;13.1;1;0;19;4;2022
13.0;559.583;13.8;1;0;19;4;2022
14.0;562.056;14.7;0;0;19;4;2022
15.0;561.93;15.5;0;0;19;4;2022
16.0;554.587;15.0;1;0;19;4;2022
17.0;553.119;14.7;1;0;19;4;2022
18.0;550.13;14.5;1;0;19;4;2022
19.0;554.219;13.8;1;0;19;4;2022
20.0;555.421;13.0;1;0;19;4;2022
21.0;565.351;12.3;1;0;19;4;2022
22.0;546.571;11.0;1;0;19;4;2022
23.0;510.835;10.6;1;0;19;4;2022
0.0;466.052;10.3;1;0;20;4;2022
1.0;431.391;9.8;1;0;20;4;2022
2.0;409.766;9.3;1;0;20;4;2022
3.0;403.991;9.1;0;0;20;4;2022
4.0;397.203;9.0;1;0;20;4;2022
5.0;396.382;9.0;1;0;20;4;2022
6.0;401.945;9.1;1;0;20;4;2022
7.0;442.463;9.2;1;0;20;4;2022
8.0;488.369;9.3;1;0;20;4;2022
9.0;526.592;9.2;1;0;20;4;2022
10.0;551.841;9.3;0;0;20;4;2022
11.0;554.178;9.9;0;0;20;4;2022
12.0;550.811;10.4;0;1;20;4;2022
13.0;542.66;10.7;0;0;20;4;2022
14.0;543.236;10.7;0;0;20;4;2022
15.0;541.335;10.5;0;0;20;4;2022
16.0;538.553;10.2;0;0;20;4;2022
17.0;535.848;9.7;0;0;20;4;2022
18.0;534.6;9.3;0;1;20;4;2022
19.0;537.109;8.7;0;1;20;4;2022
20.0;534.265;7.9;0;1;20;4;2022
21.0;552.536;7.1;0;1;20;4;2022
22.0;538.271;5.6;0;1;20;4;2022
23.0;503.337;6.0;0;1;20;4;2022
0.0;457.877;6.8;0;1;21;4;2022
1.0;421.081;5.1;0;1;21;4;2022
2.0;402.85;3.9;0;1;21;4;2022
3.0;393.692;3.1;0;1;21;4;2022
4.0;389.189;4.0;0;1;21;4;2022
5.0;389.974;4.7;0;1;21;4;2022
6.0;392.17;5.0;0;1;21;4;2022
7.0;435.339;6.1;0;1;21;4;2022
8.0;480.206;8.6;0;1;21;4;2022
9.0;523.117;10.9;0;1;21;4;2022
10.0;543.946;13.2;0;1;21;4;2022
11.0;547.127;14.1;0;1;21;4;2022
12.0;543.349;14.0;1;0;21;4;2022
13.0;535.97;12.8;1;0;21;4;2022
14.0;537.579;11.4;1;0;21;4;2022
15.0;534.289;10.8;1;0;21;4;2022
16.0;530.939;10.8;1;0;21;4;2022
17.0;522.253;10.9;0;1;21;4;2022
18.0;518.231;10.4;0;1;21;4;2022
19.0;523.272;9.6;0;0;21;4;2022
20.0;529.667;9.0;0;0;21;4;2022
21.0;549.849;8.9;1;0;21;4;2022
22.0;534.872;8.3;1;0;21;4;2022
23.0;501.352;8.5;1;0;21;4;2022
0.0;453.632;8.4;1;0;22;4;2022
1.0;415.679;8.4;1;0;22;4;2022
2.0;392.425;8.4;1;0;22;4;2022
3.0;382.356;8.2;1;0;22;4;2022
4.0;377.067;8.3;0;0;22;4;2022
5.0;376.736;8.2;0;0;22;4;2022
6.0;378.916;8.2;0;0;22;4;2022
7.0;419.122;8.4;1;0;22;4;2022
8.0;462.171;9.1;0;0;22;4;2022
9.0;503.528;9.7;0;0;22;4;2022
10.0;527.648;10.4;0;0;22;4;2022
11.0;530.651;11.1;0;0;22;4;2022
12.0;525.83;11.7;0;1;22;4;2022
13.0;518.719;12.1;0;1;22;4;2022
14.0;519.423;12.4;0;1;22;4;2022
15.0;515.82;12.5;0;1;22;4;2022
16.0;511.832;12.3;0;1;22;4;2022
17.0;505.439;12.1;0;1;22;4;2022
18.0;500.464;11.8;0;1;22;4;2022
19.0;501.316;10.9;0;1;22;4;2022
20.0;501.251;9.3;0;1;22;4;2022
21.0;525.502;7.6;0;1;22;4;2022
22.0;520.045;7.9;0;1;22;4;2022
23.0;490.701;8.1;0;1;22;4;2022
0.0;449.216;8.1;0;1;23;4;2022
1.0;412.075;7.9;0;1;23;4;2022
2.0;390.107;7.7;0;1;23;4;2022
3.0;380.746;7.5;0;1;23;4;2022
4.0;373.82;7.3;0;1;23;4;2022
5.0;370.25;7.0;0;1;23;4;2022
6.0;365.231;7.0;0;1;23;4;2022
7.0;386.293;8.3;0;1;23;4;2022
8.0;422.685;10.8;0;1;23;4;2022
9.0;470.537;13.0;0;1;23;4;2022
10.0;502.689;15.1;0;1;23;4;2022
11.0;515.45;16.3;0;1;23;4;2022
12.0;517.925;17.0;0;1;23;4;2022
13.0;514.164;17.4;0;1;23;4;2022
14.0;511.76;17.5;0;1;23;4;2022
15.0;509.306;17.7;0;1;23;4;2022
16.0;513.475;17.7;0;1;23;4;2022
17.0;520.849;17.7;0;1;23;4;2022
18.0;521.296;17.2;0;1;23;4;2022
19.0;519.991;16.1;0;1;23;4;2022
20.0;517.986;14.9;0;1;23;4;2022
21.0;532.914;13.9;0;1;23;4;2022
22.0;520.423;13.2;0;1;23;4;2022
23.0;490.72;12.4;0;1;23;4;2022
0.0;450.777;11.7;0;1;24;4;2022
1.0;415.945;11.2;0;1;24;4;2022
2.0;393.622;10.7;0;0;24;4;2022
3.0;380.824;10.4;0;0;24;4;2022
4.0;373.51;10.1;0;0;24;4;2022
5.0;368.528;9.8;0;0;24;4;2022
6.0;361.45;10.0;0;0;24;4;2022
7.0;375.376;11.5;0;0;24;4;2022
8.0;397.787;14.4;1;0;24;4;2022
9.0;435.871;17.5;0;0;24;4;2022
10.0;467.895;20.4;0;1;24;4;2022
11.0;480.665;21.5;0;1;24;4;2022
12.0;481.455;21.0;0;1;24;4;2022
13.0;477.509;20.8;0;1;24;4;2022
14.0;468.813;20.5;0;1;24;4;2022
15.0;462.418;20.1;0;1;24;4;2022
16.0;456.877;19.8;0;1;24;4;2022
17.0;456.739;19.4;0;1;24;4;2022
18.0;464.169;18.6;0;1;24;4;2022
19.0;475.191;17.5;0;1;24;4;2022
20.0;482.451;15.5;0;1;24;4;2022
21.0;509.763;14.4;0;1;24;4;2022
22.0;504.499;13.0;0;1;24;4;2022
23.0;469.472;12.6;0;1;24;4;2022
0.0;430.562;11.9;0;1;25;4;2022
1.0;396.268;11.4;0;1;25;4;2022
2.0;375.683;11.1;0;1;25;4;2022
3.0;365.4;10.8;0;1;25;4;2022
4.0;359.089;10.6;0;1;25;4;2022
5.0;360.258;10.3;0;1;25;4;2022
6.0;364.874;10.1;0;1;25;4;2022
7.0;407.912;11.5;0;1;25;4;2022
8.0;456.164;14.3;0;1;25;4;2022
9.0;505.831;16.5;0;1;25;4;2022
10.0;540.745;18.7;0;1;25;4;2022
11.0;548.289;20.2;0;1;25;4;2022
12.0;544.959;21.1;0;1;25;4;2022
13.0;540.18;21.7;0;1;25;4;2022
14.0;544.82;22.0;0;1;25;4;2022
15.0;537.525;22.1;0;1;25;4;2022
16.0;536.884;22.0;0;1;25;4;2022
17.0;531.971;21.8;0;1;25;4;2022
18.0;521.413;21.1;0;1;25;4;2022
19.0;523.232;19.9;0;1;25;4;2022
20.0;525.9;18.4;0;1;25;4;2022
21.0;537.793;17.2;0;1;25;4;2022
22.0;525.424;16.4;0;1;25;4;2022
23.0;489.221;15.5;0;1;25;4;2022
0.0;443.226;14.8;0;1;26;4;2022
1.0;408.706;15.0;0;1;26;4;2022
2.0;391.588;15.1;0;1;26;4;2022
3.0;384.299;17.0;0;1;26;4;2022
4.0;379.868;17.3;0;1;26;4;2022
5.0;376.896;16.8;0;1;26;4;2022
6.0;380.087;14.5;0;1;26;4;2022
7.0;420.857;15.1;0;1;26;4;2022
8.0;464.568;19.5;0;1;26;4;2022
9.0;504.337;21.6;0;1;26;4;2022
10.0;525.963;22.8;0;1;26;4;2022
11.0;527.282;22.9;0;1;26;4;2022
12.0;518.126;22.8;0;1;26;4;2022
13.0;512.964;22.5;0;1;26;4;2022
14.0;513.909;22.5;0;1;26;4;2022
15.0;511.393;22.5;0;1;26;4;2022
16.0;508.281;22.2;0;1;26;4;2022
17.0;498.55;21.6;0;1;26;4;2022
18.0;491.162;20.7;0;1;26;4;2022
19.0;492.094;20.0;0;1;26;4;2022
20.0;494.714;18.7;0;1;26;4;2022
21.0;515.709;17.9;0;1;26;4;2022
22.0;517.137;17.0;0;1;26;4;2022
23.0;488.283;16.0;0;1;26;4;2022
0.0;443.032;15.1;0;1;27;4;2022
1.0;405.9;14.3;0;0;27;4;2022
2.0;385.442;13.8;0;0;27;4;2022
3.0;377.011;13.4;0;0;27;4;2022
4.0;371.881;13.2;0;0;27;4;2022
5.0;370.798;13.2;0;0;27;4;2022
6.0;373.632;13.2;0;1;27;4;2022
7.0;414.278;14.1;1;1;27;4;2022
8.0;461.306;16.2;0;1;27;4;2022
9.0;505.301;17.9;0;1;27;4;2022
10.0;530.752;18.6;1;0;27;4;2022
11.0;531.932;19.5;1;0;27;4;2022
12.0;526.06;20.0;0;0;27;4;2022
13.0;520.664;20.5;0;0;27;4;2022
14.0;522.843;20.7;0;0;27;4;2022
15.0;520.317;21.0;0;0;27;4;2022
16.0;514.15;21.2;0;0;27;4;2022
17.0;508.839;21.2;0;1;27;4;2022
18.0;503.737;20.6;0;1;27;4;2022
19.0;509.829;19.3;0;1;27;4;2022
20.0;517.178;18.2;0;1;27;4;2022
21.0;536.927;17.4;0;1;27;4;2022
22.0;530.417;16.7;0;1;27;4;2022
23.0;499.117;16.0;0;1;27;4;2022
0.0;451.179;15.4;0;1;28;4;2022
1.0;414.964;15.0;0;1;28;4;2022
2.0;394.559;14.5;0;1;28;4;2022
3.0;385.777;14.0;0;1;28;4;2022
4.0;378.888;13.5;0;1;28;4;2022
5.0;375.117;13.3;0;1;28;4;2022
6.0;377.507;13.0;0;1;28;4;2022
7.0;418.98;13.8;0;1;28;4;2022
8.0;460.994;15.4;0;1;28;4;2022
9.0;497.378;16.8;0;1;28;4;2022
10.0;519.657;18.0;0;1;28;4;2022
11.0;522.814;18.7;0;1;28;4;2022
12.0;516.81;19.0;0;0;28;4;2022
13.0;507.398;19.1;0;1;28;4;2022
14.0;510.035;18.7;0;1;28;4;2022
15.0;507.38;18.8;0;0;28;4;2022
16.0;503.642;18.9;0;0;28;4;2022
17.0;498.013;19.3;0;0;28;4;2022
18.0;493.143;19.3;0;0;28;4;2022
19.0;495.121;19.2;0;0;28;4;2022
20.0;498.026;19.2;0;1;28;4;2022
21.0;518.291;18.8;0;1;28;4;2022
22.0;520.683;18.2;0;1;28;4;2022
23.0;488.258;17.3;0;1;28;4;2022
0.0;440.159;16.2;0;1;29;4;2022
1.0;407.236;15.2;0;1;29;4;2022
2.0;391.218;14.4;0;1;29;4;2022
3.0;381.651;14.0;0;1;29;4;2022
4.0;377.28;13.5;0;1;29;4;2022
5.0;374.883;13.2;0;0;29;4;2022
6.0;377.836;13.1;0;1;29;4;2022
7.0;420.078;13.6;0;1;29;4;2022
8.0;460.605;14.7;0;1;29;4;2022
9.0;502.131;16.0;1;0;29;4;2022
10.0;524.658;17.5;0;0;29;4;2022
11.0;533.546;18.7;0;0;29;4;2022
12.0;525.978;19.3;0;0;29;4;2022
13.0;521.76;19.3;0;0;29;4;2022
14.0;523.571;18.7;0;0;29;4;2022
15.0;521.836;17.9;0;0;29;4;2022
16.0;513.34;17.6;0;0;29;4;2022
17.0;504.589;17.6;0;0;29;4;2022
18.0;497.135;17.5;0;0;29;4;2022
19.0;497.737;16.6;0;0;29;4;2022
20.0;499.675;16.1;0;0;29;4;2022
21.0;520.036;15.9;0;1;29;4;2022
22.0;523.341;15.1;0;1;29;4;2022
23.0;498.474;14.3;0;1;29;4;2022
0.0;457.033;13.7;0;1;30;4;2022
1.0;422.247;13.1;0;1;30;4;2022
2.0;399.742;12.5;0;1;30;4;2022
3.0;391.463;12.1;0;1;30;4;2022
4.0;384.932;11.7;0;0;30;4;2022
5.0;376.566;11.4;0;0;30;4;2022
6.0;372.714;11.4;0;0;30;4;2022
7.0;394.47;12.5;0;1;30;4;2022
8.0;426.147;14.3;0;1;30;4;2022
9.0;469.163;16.1;0;1;30;4;2022
10.0;496.398;17.2;0;0;30;4;2022
11.0;503.284;18.1;0;0;30;4;2022
12.0;497.125;18.1;1;0;30;4;2022
13.0;488.847;17.4;0;0;30;4;2022
14.0;483.09;17.3;1;0;30;4;2022
15.0;475.313;17.7;1;0;30;4;2022
16.0;469.814;18.3;0;0;30;4;2022
17.0;464.678;18.5;0;0;30;4;2022
18.0;465.77;18.1;0;0;30;4;2022
19.0;467.035;17.2;0;0;30;4;2022
20.0;474.304;16.2;0;0;30;4;2022
21.0;496.546;15.5;0;0;30;4;2022
22.0;498.354;14.6;0;0;30;4;2022
23.0;472.232;14.1;0;0;30;4;2022
