date,time,target,predict,temp,temp_pred,weather_fact,weather_pred
2022-01-12,4,505.221,513.0,-3.9,-6.0,пасмурно,облачно
2022-01-12,5,505.958,516.0,-3.9,-6.0,пасмурно,облачно
2022-01-12,6,520.442,533.0,-3.9,-6.0,пасмурно,облачно
2022-01-12,7,567.784,578.0,-3.9,-6.0,пасмурно,облачно
2022-01-12,8,619.749,631.0,-3.9,-6.0,пасмурно,облачно
2022-01-12,9,666.163,686.0,-2.8,-4.0,прояснения,"обл, 11%"
2022-01-12,10,692.021,714.0,-2.8,-4.0,прояснения,"обл, 11%"
2022-01-12,11,704.723,726.0,-2.8,-4.0,прояснения,"обл, 11%"
2022-01-12,12,698.74,724.0,-1.1,-3.0,пасмурно,"обл, 11%"
2022-01-12,13,690.497,714.0,-1.1,-3.0,пасмурно,"обл, 11%"
2022-01-12,14,697.828,718.0,-1.1,-3.0,пасмурно,"обл, 11%"
2022-01-12,15,698.611,714.0,-1.5,-2.0,"пасм, ветер","обл, 22%"
2022-01-12,16,701.036,711.0,-1.5,-2.0,"пасм, ветер","обл, 22%"
2022-01-12,17,705.184,719.0,-1.5,-2.0,"пасм, ветер","обл, 22%"
2022-01-12,18,720.018,735.0,-1.2,0.0,"пасм, ветер","обл, 24%"
2022-01-12,19,717.092,730.0,-1.2,0.0,"пасм, ветер","обл, 24%"
2022-01-12,20,703.093,715.0,-1.2,0.0,"пасм, ветер","обл, 24%"
2022-01-12,21,686.927,698.0,0.5,1.0,"пасм, ветер","обл, 35% снег"
2022-01-12,22,663.653,679.0,0.5,1.0,"пасм, ветер","обл, 35% снег"
2022-01-12,23,624.205,649.0,0.5,1.0,"пасм, ветер","обл, 35% снег"
2022-01-13,0,575.655,567.0,0.4,2.0,"дождь, ветер","пасм, 73% дождь"
2022-01-13,1,534.55,532.0,0.4,2.0,"дождь, ветер","пасм, 73% дождь"
2022-01-13,2,516.754,512.0,0.4,2.0,"дождь, ветер","пасм, 73% дождь"
2022-01-13,3,506.982,501.0,1.4,3.0,"дождь, ветер","пасм, 61% дождь"
2022-01-13,4,497.958,496.0,1.4,3.0,"дождь, ветер","пасм, 61% дождь"
2022-01-13,5,501.103,497.0,1.4,3.0,"дождь, ветер","пасм, 61% дождь"
2022-01-13,6,516.838,512.0,2.8,4.0,"дождь, ветер","пасм, 44% дождь"
2022-01-13,7,562.528,554.0,2.8,4.0,"дождь, ветер","пасм, 44% дождь"
2022-01-13,8,618.131,606.0,2.8,4.0,"дождь, ветер","пасм, 44% дождь"
2022-01-13,9,666.601,653.0,4.6,5.0,"пасм, ветер","пасм, ветер"
2022-01-13,10,691.986,686.0,4.6,5.0,"пасм, ветер","пасм, ветер"
2022-01-13,11,702.075,700.0,4.6,5.0,"пасм, ветер","пасм, ветер"
2022-01-13,12,701.874,698.0,6.1,5.0,"пасм, ветер","пасм, ветер"
2022-01-13,13,695.662,688.0,6.1,5.0,"пасм, ветер","пасм, ветер"
2022-01-13,14,696.826,692.0,6.1,5.0,"пасм, ветер","пасм, ветер"
2022-01-13,15,692.007,690.0,6.4,5.0,"пасм, ветер","пасм, ветер"
2022-01-13,16,691.713,690.0,6.4,5.0,"пасм, ветер","пасм, ветер"
2022-01-13,17,694.534,691.0,6.4,5.0,"пасм, ветер","пасм, ветер"
2022-01-13,18,702.194,706.0,6.2,5.0,"пасм, ветер","пасм, 33% д, ветер"
2022-01-13,19,699.115,704.0,6.2,5.0,"пасм, ветер","пасм, 33% д, ветер"
2022-01-13,20,683.222,689.0,6.2,5.0,"пасм, ветер","пасм, 33% д, ветер"
2022-01-13,21,661.533,673.0,6.2,5.0,"пасм, ветер","пасм, 21% д, ветер"
2022-01-13,22,637.919,653.0,6.2,5.0,"пасм, ветер","пасм, 21% д, ветер"
2022-01-13,23,603.53,621.0,6.2,5.0,"пасм, ветер","пасм, 21% д, ветер"
2022-01-14,0,559.255,555.0,6.4,5.0,"пасм, шт. ветер","пасм, 24% д, ветер"
2022-01-14,1,521.039,521.0,6.4,5.0,"пасм, шт. ветер","пасм, 24% д, ветер"
2022-01-14,2,499.265,500.99999999999994,6.4,5.0,"пасм, шт. ветер","пасм, 24% д, ветер"
2022-01-14,3,487.686,491.0,6.3,6.0,"пасм, шт. ветер","пасм, 24% д, ветер"
2022-01-14,4,480.165,485.0,6.3,6.0,"пасм, шт. ветер","пасм, 24% д, ветер"
2022-01-14,5,480.483,486.00000000000006,6.3,6.0,"пасм, шт. ветер","пасм, 24% д, ветер"
2022-01-14,6,493.631,500.99999999999994,7.9,6.0,"пасм, шт. ветер","пасм, 44% д, ветер"
2022-01-14,7,531.374,542.0,7.9,6.0,"пасм, шт. ветер","пасм, 44% д, ветер"
2022-01-14,8,577.572,591.0,7.9,6.0,"пасм, шт. ветер","пасм, 44% д, ветер"
2022-01-14,9,623.69,638.0,3.4,7.0,"ветер, дождь","пасм, 56% д, ветер"
2022-01-14,10,645.738,668.0,3.4,7.0,"ветер, дождь","пасм, 56% д, ветер"
2022-01-14,11,662.342,680.0,3.4,7.0,"ветер, дождь","пасм, 56% д, ветер"
2022-01-14,12,668.329,680.0,5.6,6.0,облачно,"пасм, 12% д, ветер"
2022-01-14,13,660.788,671.0,5.6,6.0,облачно,"пасм, 12% д, ветер"
2022-01-14,14,660.868,673.0,5.6,6.0,облачно,"пасм, 12% д, ветер"
2022-01-14,15,656.688,672.0,4.7,4.0,"ясно, ветерок","ясно, ветер"
2022-01-14,16,650.343,668.0,4.7,4.0,"ясно, ветерок","ясно, ветер"
2022-01-14,17,650.992,670.0,4.7,4.0,"ясно, ветерок","ясно, ветер"
2022-01-14,18,675.495,688.0,4.1,3.0,"ясно, ветерок","ясно, ветер"
2022-01-14,19,682.391,688.0,4.1,3.0,"ясно, ветерок","ясно, ветер"
2022-01-14,20,667.397,674.0,4.1,3.0,"ясно, ветерок","ясно, ветер"
2022-01-14,21,649.919,660.0,3.8,3.0,"ясно, ветерок","ясно, ветер"
2022-01-14,22,628.826,639.0,3.8,3.0,"ясно, ветерок","ясно, ветер"
2022-01-14,23,598.14,604.0,3.8,3.0,"ясно, ветерок","ясно, ветер"
2022-01-15,0,557.813,554.0,3.4,2.0,"ясно, ветерок","ясно, ветер"
2022-01-15,1,520.118,518.0,3.4,2.0,"ясно, ветерок","ясно, ветер"
2022-01-15,2,496.981,496.99999999999994,3.4,2.0,"ясно, ветерок","ясно, ветер"
2022-01-15,3,482.389,484.99999999999994,2.4,2.0,"ясно, ветерок","ясно, ветер"
2022-01-15,4,474.92,481.00000000000006,2.4,2.0,"ясно, ветерок","ясно, ветер"
2022-01-15,5,472.994,481.00000000000006,2.4,2.0,"ясно, ветерок","ясно, ветер"
2022-01-15,6,479.433,486.99999999999994,2.2,2.0,"ясно, ветерок","ясно, ветер"
2022-01-15,7,501.825,506.0,2.2,2.0,"ясно, ветерок","ясно, ветер"
2022-01-15,8,531.917,536.0,2.2,2.0,"ясно, ветерок","ясно, ветер"
2022-01-15,9,572.132,575.0,3.6,3.0,"ясно, ветерок","ясно, ветер"
2022-01-15,10,607.98,609.0,3.6,3.0,"ясно, ветерок","ясно, ветер"
2022-01-15,11,633.883,638.0,3.6,3.0,"ясно, ветерок","ясно, ветер"
2022-01-15,12,640.026,648.0,3.7,3.0,"п/обл, ветерок","ясно, ветер"
2022-01-15,13,634.454,645.0,3.7,3.0,"п/обл, ветерок","ясно, ветер"
2022-01-15,14,628.075,638.0,3.7,3.0,"п/обл, ветерок","ясно, ветер"
2022-01-15,15,623.391,632.0,2.3,1.0,"п/обл, ветерок","п/обл, ветер"
2022-01-15,16,620.497,629.0,2.3,1.0,"п/обл, ветерок","п/обл, ветер"
2022-01-15,17,630.144,640.0,2.3,1.0,"п/обл, ветерок","п/обл, ветер"
2022-01-15,18,662.787,661.0,0.0,1.0,"п/обл, ветерок","п/обл, ветер"
2022-01-15,19,665.331,659.0,0.0,1.0,"п/обл, ветерок","п/обл, ветер"
2022-01-15,20,651.694,647.0,0.0,1.0,"п/обл, ветерок","п/обл, ветер"
2022-01-15,21,636.43,631.0,-0.5,0.0,пасмурно,"п/обл, ветер"
2022-01-15,22,619.036,613.0,-0.5,0.0,пасмурно,"п/обл, ветер"
2022-01-15,23,587.897,586.0,-0.5,0.0,пасмурно,"п/обл, ветер"
2022-01-16,0,548.642,546.0,0.4,0.0,пасмурно,пасмурно
2022-01-16,1,513.366,512.9999999999999,0.4,0.0,пасмурно,пасмурно
2022-01-16,2,493.233,490.0,0.4,0.0,пасмурно,пасмурно
2022-01-16,3,481.999,476.0,0.4,0.0,пасмурно,"пасм, 21% снег"
2022-01-16,4,475.066,468.00000000000006,0.4,0.0,пасмурно,"пасм, 21% снег"
2022-01-16,5,473.286,466.00000000000006,0.4,0.0,пасмурно,"пасм, 21% снег"
2022-01-16,6,477.719,472.0,-1.4,0.0,пасмурно,"пасм,37% сн, ветер"
2022-01-16,7,494.154,488.0,-1.4,0.0,пасмурно,"пасм,37% сн, ветер"
2022-01-16,8,517.39,514.9999999999999,-1.4,0.0,пасмурно,"пасм,37% сн, ветер"
2022-01-16,9,555.087,545.0,-1.0,0.0,"пасм, снег","пасм, 58% снег, ветер"
2022-01-16,10,587.978,575.0,-1.0,0.0,"пасм, снег","пасм, 58% снег, ветер"
2022-01-16,11,623.574,607.0,-1.0,0.0,"пасм, снег","пасм, 58% снег, ветер"
2022-01-16,12,636.091,619.0,0.5,1.0,"пасм, д+сн","пасм, 56% д+сн, ветер"
2022-01-16,13,637.606,619.0,0.5,1.0,"пасм, д+сн","пасм, 56% д+сн, ветер"
2022-01-16,14,637.354,618.0,0.5,1.0,"пасм, д+сн","пасм, 56% д+сн, ветер"
2022-01-16,15,638.916,617.0,-0.1,1.0,"пасм, д+сн","пасм, 53% д+сн, ветер"
2022-01-16,16,640.273,617.0,-0.1,1.0,"пасм, д+сн","пасм, 53% д+сн, ветер"
2022-01-16,17,651.129,629.0,-0.1,1.0,"пасм, д+сн","пасм, 53% д+сн, ветер"
2022-01-16,18,674.705,656.0,0.4,1.0,"пасм, д+сн","пасм, 72% д+сн, ветер"
2022-01-16,19,673.766,661.0,0.4,1.0,"пасм, д+сн","пасм, 72% д+сн, ветер"
2022-01-16,20,661.198,651.0,0.4,1.0,"пасм, д+сн","пасм, 72% д+сн, ветер"
2022-01-16,21,650.436,637.0,1.5,3.0,"пасм, д+сн","пасм, 65% д+сн, ветер"
2022-01-16,22,630.102,616.0,1.5,3.0,"пасм, д+сн","пасм, 65% д+сн, ветер"
2022-01-16,23,594.123,586.0,1.5,3.0,"пасм, д+сн","пасм, 65% д+сн, ветер"
2022-01-17,0,550.181,544.0,3.4,3.0,"дождь, шт. ветер","пасм, 73% дождь, шторм"
2022-01-17,1,512.168,510.00000000000006,3.4,3.0,"дождь, шт. ветер","пасм, 73% дождь, шторм"
2022-01-17,2,492.828,491.99999999999994,3.4,3.0,"дождь, шт. ветер","пасм, 73% дождь, шторм"
2022-01-17,3,477.711,482.0,4.3,3.0,"дождь, шт. ветер","пасм, 83% дождь, шторм"
2022-01-17,4,471.169,476.0,4.3,3.0,"дождь, шт. ветер","пасм, 83% дождь, шторм"
2022-01-17,5,472.65,478.0,4.3,3.0,"дождь, шт. ветер","пасм, 83% дождь, шторм"
2022-01-17,6,489.817,496.0,2.8,3.0,"дождь, шт. ветер","пасм, 67% дождь, шторм"
2022-01-17,7,529.587,540.0,2.8,3.0,"дождь, шт. ветер","пасм, 67% дождь, шторм"
2022-01-17,8,570.051,592.0,2.8,3.0,"дождь, шт. ветер","пасм, 67% дождь, шторм"
2022-01-17,9,611.623,640.0,2.7,3.0,"п/обл, шт. ветер","пасм, 24% дождь, шторм"
2022-01-17,10,649.048,668.0,2.7,3.0,"п/обл, шт. ветер","пасм, 24% дождь, шторм"
2022-01-17,11,670.155,680.0,2.7,3.0,"п/обл, шт. ветер","пасм, 24% дождь, шторм"
2022-01-17,12,677.625,679.0,2.5,3.0,"п/обл, шт. ветер","п/обл, шторм. ветер"
2022-01-17,13,671.975,671.0,2.5,3.0,"п/обл, шт. ветер","п/обл, шторм. ветер"
2022-01-17,14,672.567,673.0,2.5,3.0,"п/обл, шт. ветер","п/обл, шторм. ветер"
2022-01-17,15,669.108,671.0,2.7,2.0,"п/обл, шт. ветер","п/обл, шторм. ветер"
2022-01-17,16,668.469,668.0,2.7,2.0,"п/обл, шт. ветер","п/обл, шторм. ветер"
2022-01-17,17,668.211,670.0,2.7,2.0,"п/обл, шт. ветер","п/обл, шторм. ветер"
2022-01-17,18,686.11,689.0,2.7,2.0,"п/обл, шт. ветер","п/обл, шторм. ветер"
2022-01-17,19,686.917,691.0,2.7,2.0,"п/обл, шт. ветер","п/обл, шторм. ветер"
2022-01-17,20,670.873,677.0,2.7,2.0,"п/обл, шт. ветер","п/обл, шторм. ветер"
2022-01-17,21,652.156,660.0,1.3,2.0,"обл, дождь, шт.ветер","п/обл, шторм. ветер"
2022-01-17,22,631.249,640.0,1.3,2.0,"обл, дождь, шт.ветер","п/обл, шторм. ветер"
2022-01-17,23,595.284,607.0,1.3,2.0,"обл, дождь, шт.ветер","п/обл, шторм. ветер"
2022-01-18,0,549.76,550.0,0.5,2.0,ясно,"п/обл, 11% ,ветер"
2022-01-18,1,509.75,513.9999999999999,0.5,2.0,ясно,"п/обл, 11% ,ветер"
2022-01-18,2,489.749,496.00000000000006,0.5,2.0,ясно,"п/обл, 11% ,ветер"
2022-01-18,3,477.669,486.0,2.8,1.0,облачно,"п/обл, ветер"
2022-01-18,4,473.156,480.0,2.8,1.0,облачно,"п/обл, ветер"
2022-01-18,5,473.739,481.0,2.8,1.0,облачно,"п/обл, ветер"
2022-01-18,6,488.026,497.0,0.3,1.0,малообл,"п/обл, ветер"
2022-01-18,7,535.422,540.0,0.3,1.0,малообл,"п/обл, ветер"
2022-01-18,8,591.272,592.0,0.3,1.0,малообл,"п/обл, ветер"
2022-01-18,9,636.228,640.0,1.4,2.0,малообл,"п/обл, ветер"
2022-01-18,10,661.521,668.0,1.4,2.0,малообл,"п/обл, ветер"
2022-01-18,11,671.396,680.0,1.4,2.0,малообл,"п/обл, ветер"
2022-01-18,12,668.873,679.0,3.3,3.0,малообл,"п/обл, ветер"
2022-01-18,13,651.374,671.0,3.3,3.0,малообл,"п/обл, ветер"
2022-01-18,14,652.085,673.0,3.3,3.0,малообл,"п/обл, ветер"
2022-01-18,15,651.019,672.0,2.2,1.0,малообл,п/обл
2022-01-18,16,648.73,670.0,2.2,1.0,малообл,п/обл
2022-01-18,17,656.306,673.0,2.2,1.0,малообл,п/обл
2022-01-18,18,679.423,691.0,-0.2,1.0,малообл,п/обл
2022-01-18,19,686.35,691.0,-0.2,1.0,малообл,п/обл
2022-01-18,20,671.449,677.0,-0.2,1.0,малообл,п/обл
2022-01-18,21,654.856,660.0,-0.2,2.0,малообл,"п/обл, 42% д+сн"
2022-01-18,22,631.061,640.0,-0.2,2.0,малообл,"п/обл, 42% д+сн"
2022-01-18,23,595.534,607.0,-0.2,2.0,малообл,"п/обл, 42% д+сн"
2022-01-19,0,550.546,554.0,1.0,1.0,облачно,"пасм, 54% дождь"
2022-01-19,1,511.658,518.0,1.0,1.0,облачно,"пасм, 54% дождь"
2022-01-19,2,489.667,497.0,1.0,1.0,облачно,"пасм, 54% дождь"
2022-01-19,3,477.722,485.0,2.1,3.0,облачно,"пасм, 23% дождь"
2022-01-19,4,471.545,479.0,2.1,3.0,облачно,"пасм, 23% дождь"
2022-01-19,5,472.899,480.0,2.1,3.0,облачно,"пасм, 23% дождь"
2022-01-19,6,488.066,495.0,3.5,3.0,"обл, ветер","пасм, ветерок"
2022-01-19,7,535.217,534.0,3.5,3.0,"обл, ветер","пасм, ветерок"
2022-01-19,8,590.632,586.0,3.5,3.0,"обл, ветер","пасм, ветерок"
2022-01-19,9,634.585,634.0,2.6,3.0,"обл, ветер","пасм, ветерок"
2022-01-19,10,659.706,662.0,2.6,3.0,"обл, ветер","пасм, ветерок"
2022-01-19,11,671.392,674.0,2.6,3.0,"обл, ветер","пасм, ветерок"
2022-01-19,12,670.595,675.0,3.2,4.0,"обл, ветер","пасм, ветерок"
2022-01-19,13,660.592,667.0,3.2,4.0,"обл, ветер","пасм, ветерок"
2022-01-19,14,665.332,669.0,3.2,4.0,"обл, ветер","пасм, ветерок"
2022-01-19,15,663.722,668.0,2.8,3.0,"обл, ветер","пасм, ветерок"
2022-01-19,16,660.721,668.0,2.8,3.0,"обл, ветер","пасм, ветерок"
2022-01-19,17,660.306,669.0,2.8,3.0,"обл, ветер","пасм, ветерок"
2022-01-19,18,677.259,686.0,1.6,2.0,"обл, ветер","пасм, ветерок"
2022-01-19,19,683.029,686.0,1.6,2.0,"обл, ветер","пасм, ветерок"
2022-01-19,20,667.898,672.0,1.6,2.0,"обл, ветер","пасм, ветерок"
2022-01-19,21,654.313,656.0,1.8,2.0,"обл, ветер","пасм, 75% д+снег, ветерок"
2022-01-19,22,630.333,634.0,1.8,2.0,"обл, ветер","пасм, 75% д+снег, ветерок"
2022-01-19,23,594.07,604.0,1.8,2.0,"обл, ветер","пасм, 75% д+снег, ветерок"
2022-01-20,0,544.741,554.0,2.6,2.0,"обл, ветер","пасм, 77% д+снег, ветер"
2022-01-20,1,508.88,517.0,2.6,2.0,"обл, ветер","пасм, 77% д+снег, ветер"
2022-01-20,2,490.624,495.0,2.6,2.0,"обл, ветер","пасм, 77% д+снег, ветер"
2022-01-20,3,480.75,482.99999999999994,2.4,2.0,"обл, метель","пасм, 70% снег, ветер"
2022-01-20,4,471.59,477.0,2.4,2.0,"обл, метель","пасм, 70% снег, ветер"
2022-01-20,5,471.557,478.0,2.4,2.0,"обл, метель","пасм, 70% снег, ветер"
2022-01-20,6,489.386,493.99999999999994,0.3,1.0,"обл, метель","пасм, 71% снег, ветер"
2022-01-20,7,535.071,534.0,0.3,1.0,"обл, метель","пасм, 71% снег, ветер"
2022-01-20,8,591.712,589.0,0.3,1.0,"обл, метель","пасм, 71% снег, ветер"
2022-01-20,9,641.349,636.0,-0.6,0.0,"пасм, вр.снежок","пасм, 85% снег, ветер"
2022-01-20,10,669.76,664.0,-0.6,0.0,"пасм, вр.снежок","пасм, 85% снег, ветер"
2022-01-20,11,685.51,677.0,-0.6,0.0,"пасм, вр.снежок","пасм, 85% снег, ветер"
2022-01-20,12,680.561,678.0,-1.7,0.0,"пасм,вр. метель","пасм, 72% снег, ветер"
2022-01-20,13,671.355,672.0,-1.7,0.0,"пасм,вр. метель","пасм, 72% снег, ветер"
2022-01-20,14,677.454,674.0,-1.7,0.0,"пасм,вр. метель","пасм, 72% снег, ветер"
2022-01-20,15,671.613,674.0,-1.8,0.0,"пасм,вр. метель","пасм, 63% снег, ветер"
2022-01-20,16,670.734,673.0,-1.8,0.0,"пасм,вр. метель","пасм, 63% снег, ветер"
2022-01-20,17,678.225,678.0,-1.8,0.0,"пасм,вр. метель","пасм, 63% снег, ветер"
2022-01-20,18,693.984,688.0,-1.2,0.0,"пасм,вр. метель","пасм, 58% снег, ветер"
2022-01-20,19,697.182,689.0,-1.2,0.0,"пасм,вр. метель","пасм, 58% снег, ветер"
2022-01-20,20,683.119,674.0,-1.2,0.0,"пасм,вр. метель","пасм, 58% снег, ветер"
2022-01-20,21,665.011,656.0,0.4,0.0,"пасм,вр. метель","пасм, 58% снег, ветер"
2022-01-20,22,638.607,634.0,0.4,0.0,"пасм,вр. метель","пасм, 58% снег, ветер"
2022-01-20,23,603.486,604.0,0.4,0.0,"пасм,вр. метель","пасм, 58% снег, ветер"
2022-01-21,0,556.133,554.0,0.1,1.0,"пасм, метель","пасм, 54% снег, ветер"
2022-01-21,1,521.845,517.0,0.1,1.0,"пасм, метель","пасм, 54% снег, ветер"
2022-01-21,2,501.914,494.99999999999994,0.1,1.0,"пасм, метель","пасм, 54% снег, ветер"
2022-01-21,3,489.81,483.00000000000006,1.6,0.0,"пасм, метель","пасм, 58% снег, ветер"
2022-01-21,4,485.355,477.0,1.6,0.0,"пасм, метель","пасм, 58% снег, ветер"
2022-01-21,5,484.607,477.99999999999994,1.6,0.0,"пасм, метель","пасм, 58% снег, ветер"
2022-01-21,6,500.048,494.0,1.1,0.0,"пасм, ветер","проясн, 37% снег, ветер"
2022-01-21,7,539.724,534.0,1.1,0.0,"пасм, ветер","проясн, 37% снег, ветер"
2022-01-21,8,588.245,589.0,1.1,0.0,"пасм, ветер","проясн, 37% снег, ветер"
2022-01-21,9,638.317,634.0,-0.5,1.0,"пасм, ветер","пасм, 51% снег, ветер"
2022-01-21,10,674.932,664.0,-0.5,1.0,"пасм, ветер","пасм, 51% снег, ветер"
2022-01-21,11,696.684,675.0,-0.5,1.0,"пасм, ветер","пасм, 51% снег, ветер"
2022-01-21,12,700.1,674.0,1.4,1.0,"пасм, ветер","пасм, 44% снег, ветер"
2022-01-21,13,689.319,668.0,1.4,1.0,"пасм, ветер","пасм, 44% снег, ветер"
2022-01-21,14,687.32,670.0,1.4,1.0,"пасм, ветер","пасм, 44% снег, ветер"
2022-01-21,15,681.911,669.0,-0.6,0.0,"пасм, ветер","пасм, 40% снег, ветер"
2022-01-21,16,676.754,668.0,-0.6,0.0,"пасм, ветер","пасм, 40% снег, ветер"
2022-01-21,17,675.799,670.0,-0.6,0.0,"пасм, ветер","пасм, 40% снег, ветер"
2022-01-21,18,691.002,683.0,0.2,0.0,"пасм, метель","пасм, 46% снег, ветер"
2022-01-21,19,695.474,687.0,0.2,0.0,"пасм, метель","пасм, 46% снег, ветер"
2022-01-21,20,679.489,673.0,0.2,0.0,"пасм, метель","пасм, 46% снег, ветер"
2022-01-21,21,661.422,656.0,0.8,0.0,"пасм, метель","пасм, 54% снег, ветер"
2022-01-21,22,641.365,633.0,0.8,0.0,"пасм, метель","пасм, 54% снег, ветер"
2022-01-21,23,610.532,600.0,0.8,0.0,"пасм, метель","пасм, 54% снег, ветер"
2022-01-22,0,569.208,553.0,-0.4,0.0,"пасм, метель","пасм, 35% снег, ветер"
2022-01-22,1,530.481,517.0000000000001,-0.4,0.0,"пасм, метель","пасм, 35% снег, ветер"
2022-01-22,2,509.514,497.0,-0.4,0.0,"пасм, метель","пасм, 35% снег, ветер"
2022-01-22,3,495.86,483.0,-0.9,0.0,"пасм, метель","пасм, 58% снег, ветер"
2022-01-22,4,488.305,476.99999999999994,-0.9,0.0,"пасм, метель","пасм, 58% снег, ветер"
2022-01-22,5,485.982,476.99999999999994,-0.9,0.0,"пасм, метель","пасм, 58% снег, ветер"
2022-01-22,6,492.975,483.0,-1.5,-1.0,"пасм, метель","пасм, 24% снег, ветер"
2022-01-22,7,515.688,502.00000000000006,-1.5,-1.0,"пасм, метель","пасм, 24% снег, ветер"
2022-01-22,8,545.589,530.0,-1.5,-1.0,"пасм, метель","пасм, 24% снег, ветер"
2022-01-22,9,588.52,567.0,-1.3,-1.0,ясно,"пасм, 11% снег, ветер"
2022-01-22,10,624.225,600.0,-1.3,-1.0,ясно,"пасм, 11% снег, ветер"
2022-01-22,11,649.847,631.0,-1.3,-1.0,ясно,"пасм, 11% снег, ветер"
2022-01-22,12,653.997,639.0,-0.3,0.0,ясно,"обл с пр, ветер"
2022-01-22,13,646.816,637.0,-0.3,0.0,ясно,"обл с пр, ветер"
2022-01-22,14,644.806,634.0,-0.3,0.0,ясно,"обл с пр, ветер"
2022-01-22,15,641.508,632.0,-0.6,0.0,п/обл,"обл с пр, ветер"
2022-01-22,16,639.861,632.0,-0.6,0.0,п/обл,"обл с пр, ветер"
2022-01-22,17,644.701,639.0,-0.6,0.0,п/обл,"обл с пр, ветер"
2022-01-22,18,673.148,662.0,-0.2,-1.0,п/обл,"обл с пр, ветер"
2022-01-22,19,680.402,665.0,-0.2,-1.0,п/обл,"обл с пр, ветер"
2022-01-22,20,665.998,652.0,-0.2,-1.0,п/обл,"обл с пр, ветер"
2022-01-22,21,647.663,636.0,-0.5,-1.0,п/обл,"обл с пр, ветер"
2022-01-22,22,626.313,619.0,-0.5,-1.0,п/обл,"обл с пр, ветер"
2022-01-22,23,598.266,590.0,-0.5,-1.0,п/обл,"обл с пр, ветер"
2022-01-23,0,558.326,557.0,-2.3,0.0,"пасм, снежок","пасм, 24%"
2022-01-23,1,526.337,523.0,-2.3,0.0,"пасм, снежок","пасм, 24%"
2022-01-23,2,507.464,501.0,-2.3,0.0,"пасм, снежок","пасм, 24%"
2022-01-23,3,493.682,488.0,-2.2,-1.0,"пасм, снежок","пасм, 21%"
2022-01-23,4,484.538,482.0,-2.2,-1.0,"пасм, снежок","пасм, 21%"
2022-01-23,5,482.376,480.00000000000006,-2.2,-1.0,"пасм, снежок","пасм, 21%"
2022-01-23,6,487.799,485.0,-2.4,-1.0,"пасм, снежок","пасм, 17%"
2022-01-23,7,505.259,500.00000000000006,-2.4,-1.0,"пасм, снежок","пасм, 17%"
2022-01-23,8,527.968,524.0,-2.4,-1.0,"пасм, снежок","пасм, 17%"
2022-01-23,9,559.957,556.0,-1.5,-1.0,пасмурно,пасмурно
2022-01-23,10,595.096,591.0,-1.5,-1.0,пасмурно,пасмурно
2022-01-23,11,623.725,623.0,-1.5,-1.0,пасмурно,пасмурно
2022-01-23,12,634.256,636.0,-0.1,1.0,пасмурно,пасмурно
2022-01-23,13,634.447,636.0,-0.1,1.0,пасмурно,пасмурно
2022-01-23,14,631.859,634.0,-0.1,1.0,пасмурно,пасмурно
2022-01-23,15,626.431,633.0,-0.2,-1.0,пасмурно,прояснения
2022-01-23,16,621.135,632.0,-0.2,-1.0,пасмурно,прояснения
2022-01-23,17,628.598,640.0,-0.2,-1.0,пасмурно,прояснения
2022-01-23,18,659.221,671.0,-0.6,-1.0,обл с пр,прояснения
2022-01-23,19,673.611,678.0,-0.6,-1.0,обл с пр,прояснения
2022-01-23,20,663.678,668.0,-0.6,-1.0,обл с пр,прояснения
2022-01-23,21,649.639,654.0,-1.1,-1.0,обл с пр,прояснения
2022-01-23,22,629.094,632.0,-1.1,-1.0,обл с пр,прояснения
2022-01-23,23,592.681,598.0,-1.1,-1.0,обл с пр,прояснения
2022-01-24,0,548.115,557.0,-1.2,-1.0,пасмурно,обл с пр
2022-01-24,1,508.889,519.0,-1.2,-1.0,пасмурно,обл с пр
2022-01-24,2,489.204,499.0,-1.2,-1.0,пасмурно,обл с пр
2022-01-24,3,478.891,488.0,-1.6,-1.0,пасмурно,обл с пр
2022-01-24,4,472.837,482.00000000000006,-1.6,-1.0,пасмурно,обл с пр
2022-01-24,5,475.854,482.00000000000006,-1.6,-1.0,пасмурно,обл с пр
2022-01-24,6,492.619,497.99999999999994,-0.5,-1.0,пасмурно,обл с пр
2022-01-24,7,540.33,538.0,-0.5,-1.0,пасмурно,обл с пр
2022-01-24,8,594.845,592.0,-0.5,-1.0,пасмурно,обл с пр
2022-01-24,9,642.913,641.0,0.5,1.0,пасмурно,"пасм, 39% снег"
2022-01-24,10,673.254,670.0,0.5,1.0,пасмурно,"пасм, 39% снег"
2022-01-24,11,687.903,681.0,0.5,1.0,пасмурно,"пасм, 39% снег"
2022-01-24,12,692.027,681.0,1.7,2.0,"пасм, морось","пасм, 39% снег"
2022-01-24,13,684.824,674.0,1.7,2.0,"пасм, морось","пасм, 39% снег"
2022-01-24,14,686.227,678.0,1.7,2.0,"пасм, морось","пасм, 39% снег"
2022-01-24,15,681.385,678.0,1.6,2.0,"пасм, морось","пасм, 42% д+сн"
2022-01-24,16,677.146,676.0,1.6,2.0,"пасм, морось","пасм, 42% д+сн"
2022-01-24,17,676.918,680.0,1.6,2.0,"пасм, морось","пасм, 42% д+сн"
2022-01-24,18,691.195,695.0,1.8,2.0,"пасм, морось","пасм, 41% д+сн"
2022-01-24,19,694.664,697.0,1.8,2.0,"пасм, морось","пасм, 41% д+сн"
