;time;target;temp;weather;wind;day;month;year;weekday;type_day;prev_day;prev_hour
28947;3;393.692;5.6;1009;0;21;4;2022;3;0;403.991;402.85
28948;4;389.189;5.6;1009;0;21;4;2022;3;0;397.203;393.692
28949;5;389.974;5.6;1009;0;21;4;2022;3;0;396.382;389.189
28950;6;392.17;10.2;1030;0;21;4;2022;3;0;401.945;389.974
28951;7;435.339;10.2;1030;0;21;4;2022;3;0;442.463;392.17
28952;8;480.206;10.2;1030;0;21;4;2022;3;0;488.369;435.339
28953;9;523.117;14.8;1000;0;21;4;2022;3;0;526.592;480.206
28954;10;543.946;14.8;1000;0;21;4;2022;3;0;551.841;523.117
28955;11;547.127;14.8;1000;0;21;4;2022;3;0;554.178;543.946
28956;12;543.349;18.0;1000;0;21;4;2022;3;0;550.811;547.127
28957;13;535.97;18.0;1000;0;21;4;2022;3;0;542.66;543.349
28958;14;537.579;18.0;1000;0;21;4;2022;3;0;543.236;535.97
28959;15;534.289;18.6;1000;0;21;4;2022;3;0;541.335;537.579
28960;16;530.939;18.6;1000;0;21;4;2022;3;0;538.553;534.289
28961;17;522.253;18.6;1000;0;21;4;2022;3;0;535.848;530.939
28962;18;518.231;13.6;1183;3;21;4;2022;3;0;534.6;522.253
28963;19;523.272;13.6;1183;3;21;4;2022;3;0;537.109;518.231
28964;20;529.667;13.6;1183;3;21;4;2022;3;0;534.265;523.272
28965;21;549.849;12.1;1009;3;21;4;2022;3;0;552.536;529.667
28966;22;534.872;12.1;1009;3;21;4;2022;3;0;538.271;549.849
28967;23;501.352;12.1;1009;3;21;4;2022;3;0;503.337;534.872
28968;0;453.632;10.6;1006;0;22;4;2022;4;0;457.877;501.352
28969;1;415.679;10.6;1006;0;22;4;2022;4;0;421.081;453.632
28970;2;392.425;10.6;1006;0;22;4;2022;4;0;402.85;415.679
28971;3;382.356;8.7;1003;0;22;4;2022;4;0;393.692;392.425
28972;4;377.067;8.7;1003;0;22;4;2022;4;0;389.189;382.356
28973;5;376.736;8.7;1003;0;22;4;2022;4;0;389.974;377.067
28974;6;378.916;9.2;1000;0;22;4;2022;4;0;392.17;376.736
28975;7;419.122;9.2;1000;0;22;4;2022;4;0;435.339;378.916
28976;8;462.171;9.2;1000;0;22;4;2022;4;0;480.206;419.122
28977;9;503.528;13.0;1000;0;22;4;2022;4;0;523.117;462.171
28978;10;527.648;13.0;1000;0;22;4;2022;4;0;543.946;503.528
28979;11;530.651;13.0;1000;0;22;4;2022;4;0;547.127;527.648
28980;12;525.83;15.3;1000;0;22;4;2022;4;0;543.349;530.651
28981;13;518.719;15.3;1000;0;22;4;2022;4;0;535.97;525.83
28982;14;519.423;15.3;1000;0;22;4;2022;4;0;537.579;518.719
28983;15;515.82;14.4;1000;3;22;4;2022;4;0;534.289;519.423
28984;16;511.832;14.4;1000;3;22;4;2022;4;0;530.939;515.82
28985;17;505.439;14.4;1000;3;22;4;2022;4;0;522.253;511.832
28986;18;500.464;11.3;1000;3;22;4;2022;4;0;518.231;505.439
28987;19;501.316;11.3;1000;3;22;4;2022;4;0;523.272;500.464
28988;20;501.251;11.3;1000;3;22;4;2022;4;0;529.667;501.316
28989;21;525.502;6.1;1000;3;22;4;2022;4;0;549.849;501.251
28990;22;520.045;6.1;1000;3;22;4;2022;4;0;534.872;525.502
28991;23;490.701;6.1;1000;3;22;4;2022;4;0;501.352;520.045
28992;0;449.216;6.5;1000;3;23;4;2022;5;1;453.632;490.701
28993;1;412.075;6.5;1000;3;23;4;2022;5;1;415.679;449.216
28994;2;390.107;6.5;1000;3;23;4;2022;5;1;392.425;412.075
28995;3;380.746;6.9;1006;3;23;4;2022;5;1;382.356;390.107
28996;4;373.82;6.9;1006;3;23;4;2022;5;1;377.067;380.746
28997;5;370.25;6.9;1006;3;23;4;2022;5;1;376.736;373.82
28998;6;365.231;10.1;1003;0;23;4;2022;5;1;378.916;370.25
28999;7;386.293;10.1;1003;0;23;4;2022;5;1;419.122;365.231
29000;8;422.685;10.1;1003;0;23;4;2022;5;1;462.171;386.293
29001;9;470.537;13.0;1003;0;23;4;2022;5;1;503.528;422.685
29002;10;502.689;13.0;1003;0;23;4;2022;5;1;527.648;470.537
29003;11;515.45;13.0;1003;0;23;4;2022;5;1;530.651;502.689
29004;12;517.925;10.6;1006;0;23;4;2022;5;1;525.83;515.45
29005;13;514.164;10.6;1006;0;23;4;2022;5;1;518.719;517.925
29006;14;511.76;10.6;1006;0;23;4;2022;5;1;519.423;514.164
29007;15;509.306;8.9;1180;0;23;4;2022;5;1;515.82;511.76
29008;16;513.475;8.9;1180;0;23;4;2022;5;1;511.832;509.306
29009;17;520.849;8.9;1180;0;23;4;2022;5;1;505.439;513.475
29010;18;521.296;8.7;1180;0;23;4;2022;5;1;500.464;520.849
29011;19;519.991;8.7;1180;0;23;4;2022;5;1;501.316;521.296
29012;20;517.986;8.7;1180;0;23;4;2022;5;1;501.251;519.991
29013;21;532.914;6.8;1006;0;23;4;2022;5;1;525.502;517.986
29014;22;520.423;6.8;1006;0;23;4;2022;5;1;520.045;532.914
29015;23;490.72;6.8;1006;0;23;4;2022;5;1;490.701;520.423
29016;0;450.777;7.1;1189;0;24;4;2022;6;1;449.216;490.72
29017;1;415.945;7.1;1189;0;24;4;2022;6;1;412.075;450.777
29018;2;393.622;7.1;1189;0;24;4;2022;6;1;390.107;415.945
29019;3;380.824;6.9;1009;0;24;4;2022;6;1;380.746;393.622
29020;4;373.51;6.9;1009;0;24;4;2022;6;1;373.82;380.824
29021;5;368.528;6.9;1009;0;24;4;2022;6;1;370.25;373.51
29022;6;361.45;8.1;1000;0;24;4;2022;6;1;365.231;368.528
29023;7;375.376;8.1;1000;0;24;4;2022;6;1;386.293;361.45
29024;8;397.787;8.1;1000;0;24;4;2022;6;1;422.685;375.376
29025;9;435.871;12.0;1000;0;24;4;2022;6;1;470.537;397.787
29026;10;467.895;12.0;1000;0;24;4;2022;6;1;502.689;435.871
29027;11;480.665;12.0;1000;0;24;4;2022;6;1;515.45;467.895
29028;12;481.455;12.3;1000;0;24;4;2022;6;1;517.925;480.665
29029;13;477.509;12.3;1000;0;24;4;2022;6;1;514.164;481.455
29030;14;468.813;12.3;1000;0;24;4;2022;6;1;511.76;477.509
29031;15;462.418;9.3;1000;3;24;4;2022;6;1;509.306;468.813
29032;16;456.877;9.3;1000;3;24;4;2022;6;1;513.475;462.418
29033;17;456.739;9.3;1000;3;24;4;2022;6;1;520.849;456.877
29034;18;464.169;7.3;1009;3;24;4;2022;6;1;521.296;456.739
29035;19;475.191;7.3;1009;3;24;4;2022;6;1;519.991;464.169
29036;20;482.451;7.3;1009;3;24;4;2022;6;1;517.986;475.191
29037;21;509.763;7.8;1009;3;24;4;2022;6;1;532.914;482.451
29038;22;504.499;7.8;1009;3;24;4;2022;6;1;520.423;509.763
29039;23;469.472;7.8;1009;3;24;4;2022;6;1;490.72;504.499
29040;0;430.562;7.3;1009;3;25;4;2022;0;0;450.777;469.472
29041;1;396.268;7.3;1009;3;25;4;2022;0;0;415.945;430.562
29042;2;375.683;7.3;1009;3;25;4;2022;0;0;393.622;396.268
29043;3;365.4;6.9;1009;3;25;4;2022;0;0;380.824;375.683
29044;4;359.089;6.9;1009;3;25;4;2022;0;0;373.51;365.4
29045;5;360.258;6.9;1009;3;25;4;2022;0;0;368.528;359.089
29046;6;364.874;7.0;1189;0;25;4;2022;0;0;361.45;360.258
29047;7;407.912;7.0;1189;0;25;4;2022;0;0;375.376;364.874
29048;8;456.164;7.0;1189;0;25;4;2022;0;0;397.787;407.912
29049;9;505.831;9.3;1189;0;25;4;2022;0;0;435.871;456.164
29050;10;540.745;9.3;1006;0;25;4;2022;0;0;467.895;505.831
29051;11;548.289;9.3;1189;0;25;4;2022;0;0;480.665;540.745
29052;12;544.959;9.5;1189;0;25;4;2022;0;0;481.455;548.289
29053;13;540.18;9.5;1189;0;25;4;2022;0;0;477.509;544.959
29054;14;544.82;9.5;1189;0;25;4;2022;0;0;468.813;540.18
29055;15;537.525;8.7;1009;0;25;4;2022;0;0;462.418;544.82
29056;16;536.884;8.7;1009;0;25;4;2022;0;0;456.877;537.525
29057;17;531.971;8.7;1009;0;25;4;2022;0;0;456.739;536.884
29058;18;521.413;7.0;1009;0;25;4;2022;0;0;464.169;531.971
29059;19;523.232;7.0;1009;0;25;4;2022;0;0;475.191;521.413
29060;20;525.9;7.0;1009;0;25;4;2022;0;0;482.451;523.232
29061;21;537.793;5.9;1009;0;25;4;2022;0;0;509.763;525.9
29062;22;525.424;5.9;1009;0;25;4;2022;0;0;504.499;537.793
29063;23;489.221;5.9;1009;0;25;4;2022;0;0;469.472;525.424
29064;0;443.226;5.8;1009;0;26;4;2022;1;0;430.562;489.221
29065;1;408.706;5.8;1009;0;26;4;2022;1;0;396.268;443.226
29066;2;391.588;5.8;1009;0;26;4;2022;1;0;375.683;408.706
29067;3;384.299;5.1;1189;0;26;4;2022;1;0;365.4;391.588
29068;4;379.868;5.1;1189;0;26;4;2022;1;0;359.089;384.299
29069;5;376.896;5.1;1189;0;26;4;2022;1;0;360.258;379.868
29070;6;380.087;8.1;1000;0;26;4;2022;1;0;364.874;376.896
29071;7;420.857;8.1;1000;0;26;4;2022;1;0;407.912;380.087
29072;8;464.568;8.1;1000;0;26;4;2022;1;0;456.164;420.857
29073;9;504.337;11.3;1000;0;26;4;2022;1;0;505.831;464.568
29074;10;525.963;11.3;1000;0;26;4;2022;1;0;540.745;504.337
29075;11;527.282;11.3;1000;0;26;4;2022;1;0;548.289;525.963
29076;12;518.126;13.4;1000;0;26;4;2022;1;0;544.959;527.282
29077;13;512.964;13.4;1000;0;26;4;2022;1;0;540.18;518.126
29078;14;513.909;13.4;1000;0;26;4;2022;1;0;544.82;512.964
29079;15;511.393;12.4;1000;0;26;4;2022;1;0;537.525;513.909
29080;16;508.281;12.4;1000;0;26;4;2022;1;0;536.884;511.393
29081;17;498.55;12.4;1000;0;26;4;2022;1;0;531.971;508.281
29082;18;491.162;7.7;1000;0;26;4;2022;1;0;521.413;498.55
29083;19;492.094;7.7;1000;0;26;4;2022;1;0;523.232;491.162
29084;20;494.714;7.7;1000;0;26;4;2022;1;0;525.9;492.094
29085;21;515.709;3.0;1000;0;26;4;2022;1;0;537.793;494.714
29086;22;517.137;3.0;1000;0;26;4;2022;1;0;525.424;515.709
29087;23;488.283;3.0;1000;0;26;4;2022;1;0;489.221;517.137
29088;0;443.032;2.8;1009;0;27;4;2022;2;0;443.226;488.283
29089;1;405.9;2.8;1009;0;27;4;2022;2;0;408.706;443.032
29090;2;385.442;2.8;1009;0;27;4;2022;2;0;391.588;405.9
29091;3;377.011;5.7;1009;0;27;4;2022;2;0;384.299;385.442
29092;4;371.881;5.7;1009;0;27;4;2022;2;0;379.868;377.011
29093;5;370.798;5.7;1009;0;27;4;2022;2;0;376.896;371.881
29094;6;373.632;8.1;1009;0;27;4;2022;2;0;380.087;370.798
29095;7;414.278;8.1;1009;0;27;4;2022;2;0;420.857;373.632
29096;8;461.306;8.1;1009;0;27;4;2022;2;0;464.568;414.278
29097;9;505.301;9.9;1003;0;27;4;2022;2;0;504.337;461.306
29098;10;530.752;9.9;1003;0;27;4;2022;2;0;525.963;505.301
29099;11;531.932;9.9;1003;0;27;4;2022;2;0;527.282;530.752
29100;12;526.06;9.3;1003;0;27;4;2022;2;0;518.126;531.932
29101;13;520.664;9.3;1003;0;27;4;2022;2;0;512.964;526.06
29102;14;522.843;9.3;1003;0;27;4;2022;2;0;513.909;520.664
29103;15;520.317;7.5;1003;0;27;4;2022;2;0;511.393;522.843
29104;16;514.15;7.5;1003;0;27;4;2022;2;0;508.281;520.317
29105;17;508.839;7.5;1003;0;27;4;2022;2;0;498.55;514.15
29106;18;503.737;5.6;1003;0;27;4;2022;2;0;491.162;508.839
29107;19;509.829;5.6;1003;0;27;4;2022;2;0;492.094;503.737
29108;20;517.178;5.6;1003;0;27;4;2022;2;0;494.714;509.829
29109;21;536.927;4.9;1009;0;27;4;2022;2;0;515.709;517.178
29110;22;530.417;4.9;1009;0;27;4;2022;2;0;517.137;536.927
29111;23;499.117;4.9;1009;0;27;4;2022;2;0;488.283;530.417
29112;0;451.179;4.8;1006;0;28;4;2022;3;0;443.032;499.117
29113;1;414.964;4.8;1006;0;28;4;2022;3;0;405.9;451.179
29114;2;394.559;4.8;1006;0;28;4;2022;3;0;385.442;414.964
29115;3;385.777;3.9;1006;0;28;4;2022;3;0;377.011;394.559
29116;4;378.888;3.9;1006;0;28;4;2022;3;0;371.881;385.777
29117;5;375.117;3.9;1006;0;28;4;2022;3;0;370.798;378.888
29118;6;377.507;6.8;1000;0;28;4;2022;3;0;373.632;375.117
29119;7;418.98;6.8;1000;0;28;4;2022;3;0;414.278;377.507
29120;8;460.994;6.8;1000;0;28;4;2022;3;0;461.306;418.98
29121;9;497.378;10.6;1000;0;28;4;2022;3;0;505.301;460.994
29122;10;519.657;10.6;1000;0;28;4;2022;3;0;530.752;497.378
29123;11;522.814;10.6;1000;0;28;4;2022;3;0;531.932;519.657
29124;12;516.81;12.5;1000;0;28;4;2022;3;0;526.06;522.814
29125;13;507.398;12.5;1000;0;28;4;2022;3;0;520.664;516.81
29126;14;510.035;12.5;1000;0;28;4;2022;3;0;522.843;507.398
29127;15;507.38;12.5;1000;0;28;4;2022;3;0;520.317;510.035
29128;16;503.642;12.5;1000;0;28;4;2022;3;0;514.15;507.38
29129;17;498.013;12.5;1000;0;28;4;2022;3;0;508.839;503.642
29130;18;493.143;6.5;1000;1;28;4;2022;3;0;503.737;498.013
29131;19;495.121;6.5;1000;1;28;4;2022;3;0;509.829;493.143
29132;20;498.026;6.5;1000;1;28;4;2022;3;0;517.178;495.121
29133;21;518.291;2.4;1000;1;28;4;2022;3;0;536.927;498.026
29134;22;520.683;2.4;1000;1;28;4;2022;3;0;530.417;518.291
29135;23;488.258;2.4;1000;1;28;4;2022;3;0;499.117;520.683
29136;0;440.159;0.3;1000;1;29;4;2022;4;0;451.179;488.258
29137;1;407.236;0.3;1000;1;29;4;2022;4;0;414.964;440.159
29138;2;391.218;0.3;1000;1;29;4;2022;4;0;394.559;407.236
29139;3;381.651;-0.3;1000;0;29;4;2022;4;0;385.777;391.218
29140;4;377.28;-0.3;1000;0;29;4;2022;4;0;378.888;381.651
29141;5;374.883;-0.3;1000;0;29;4;2022;4;0;375.117;377.28
29142;6;377.836;7.0;1000;0;29;4;2022;4;0;377.507;374.883
29143;7;420.078;7.0;1000;0;29;4;2022;4;0;418.98;377.836
29144;8;460.605;7.0;1000;0;29;4;2022;4;0;460.994;420.078
29145;9;502.131;9.2;1000;0;29;4;2022;4;0;497.378;460.605
29146;10;524.658;9.2;1000;0;29;4;2022;4;0;519.657;502.131
29147;11;533.546;9.2;1000;0;29;4;2022;4;0;522.814;524.658
29148;12;525.978;11.5;1189;0;29;4;2022;4;0;516.81;533.546
29149;13;521.76;11.5;1189;0;29;4;2022;4;0;507.398;525.978
29150;14;523.571;11.5;1189;0;29;4;2022;4;0;510.035;521.76
29151;15;521.836;12.0;1003;0;29;4;2022;4;0;507.38;523.571
29152;16;513.34;12.0;1003;0;29;4;2022;4;0;503.642;521.836
29153;17;504.589;12.0;1003;0;29;4;2022;4;0;498.013;513.34
29154;18;497.135;8.0;1003;0;29;4;2022;4;0;493.143;504.589
29155;19;497.737;8.0;1003;0;29;4;2022;4;0;495.121;497.135
29156;20;499.675;8.0;1003;0;29;4;2022;4;0;498.026;497.737
29157;21;520.036;2.7;1003;0;29;4;2022;4;0;518.291;499.675
29158;22;523.341;2.7;1003;0;29;4;2022;4;0;520.683;520.036
29159;23;498.474;2.7;1003;0;29;4;2022;4;0;488.258;523.341
29160;0;457.033;0.5;1000;0;30;4;2022;5;1;440.159;498.474
29161;1;422.247;0.5;1000;0;30;4;2022;5;1;407.236;457.033
29162;2;399.742;0.5;1000;0;30;4;2022;5;1;391.218;422.247
29163;3;391.463;1.9;1000;0;30;4;2022;5;1;381.651;399.742
29164;4;384.932;1.9;1000;0;30;4;2022;5;1;377.28;391.463
29165;5;376.566;1.9;1000;0;30;4;2022;5;1;374.883;384.932
29166;6;372.714;7.9;1000;0;30;4;2022;5;1;377.836;376.566
29167;7;394.47;7.9;1000;0;30;4;2022;5;1;420.078;372.714
29168;8;426.147;7.9;1000;0;30;4;2022;5;1;460.605;394.47
29169;9;469.163;12.9;1000;0;30;4;2022;5;1;502.131;426.147
29170;10;496.398;12.9;1000;0;30;4;2022;5;1;524.658;469.163
29171;11;503.284;12.9;1000;0;30;4;2022;5;1;533.546;496.398
29172;12;497.125;14.8;1000;0;30;4;2022;5;1;525.978;503.284
29173;13;488.847;14.8;1000;0;30;4;2022;5;1;521.76;497.125
29174;14;483.09;14.8;1000;0;30;4;2022;5;1;523.571;488.847
29175;15;475.313;15.4;1000;0;30;4;2022;5;1;521.836;483.09
29176;16;469.814;15.4;1000;0;30;4;2022;5;1;513.34;475.313
29177;17;464.678;15.4;1000;0;30;4;2022;5;1;504.589;469.814
29178;18;465.77;11.8;1000;0;30;4;2022;5;1;497.135;464.678
29179;19;467.035;11.8;1000;0;30;4;2022;5;1;497.737;465.77
29180;20;474.304;11.8;1000;0;30;4;2022;5;1;499.675;467.035
29181;21;496.546;8.0;1000;0;30;4;2022;5;1;520.036;474.304
29182;22;498.354;8.0;1000;0;30;4;2022;5;1;523.341;496.546
29183;23;472.232;8.0;1000;0;30;4;2022;5;1;498.474;498.354
29184;0;432.929;8.9;1009;0;1;5;2022;6;1;457.033;472.232
29185;1;399.274;8.9;1009;0;1;5;2022;6;1;422.247;432.929
29186;2;376.439;8.9;1009;0;1;5;2022;6;1;399.742;399.274
29187;3;364.916;8.4;1009;0;1;5;2022;6;1;391.463;376.439
29188;4;356.694;8.4;1009;0;1;5;2022;6;1;384.932;364.916
29189;5;353.249;8.4;1009;0;1;5;2022;6;1;376.566;356.694
29190;6;344.039;9.4;1189;0;1;5;2022;6;1;372.714;353.249
29191;7;361.774;9.4;1189;0;1;5;2022;6;1;394.47;344.039
29192;8;388.168;9.4;1189;0;1;5;2022;6;1;426.147;361.774
29193;9;429.609;9.7;1189;0;1;5;2022;6;1;469.163;388.168
29194;10;462.385;9.7;1189;0;1;5;2022;6;1;496.398;429.609
29195;11;482.762;9.7;1189;0;1;5;2022;6;1;503.284;462.385
29196;12;480.056;14.2;1003;0;1;5;2022;6;1;497.125;482.762
29197;13;473.785;14.2;1003;0;1;5;2022;6;1;488.847;480.056
29198;14;465.827;14.2;1003;0;1;5;2022;6;1;483.09;473.785
29199;15;458.505;13.4;1003;0;1;5;2022;6;1;475.313;465.827
29200;16;451.793;13.4;1003;0;1;5;2022;6;1;469.814;458.505
29201;17;451.499;13.4;1003;0;1;5;2022;6;1;464.678;451.793
29202;18;453.346;8.0;1003;0;1;5;2022;6;1;465.77;451.499
29203;19;459.256;8.0;1003;0;1;5;2022;6;1;467.035;453.346
29204;20;466.226;8.0;1003;0;1;5;2022;6;1;474.304;459.256
29205;21;492.315;4.4;1003;0;1;5;2022;6;1;496.546;466.226
29206;22;499.462;4.4;1003;0;1;5;2022;6;1;498.354;492.315
29207;23;476.216;4.4;1003;0;1;5;2022;6;1;472.232;499.462
29208;0;439.549;2.4;1000;0;2;5;2022;0;1;432.929;476.216
29209;1;405.66;2.4;1000;0;2;5;2022;0;1;399.274;439.549
29210;2;381.105;2.4;1000;0;2;5;2022;0;1;376.439;405.66
29211;3;370.144;3.2;1000;0;2;5;2022;0;1;364.916;381.105
29212;4;364.6;3.2;1000;0;2;5;2022;0;1;356.694;370.144
29213;5;358.599;3.2;1000;0;2;5;2022;0;1;353.249;364.6
29214;6;353.757;5.6;1000;0;2;5;2022;0;1;344.039;358.599
29215;7;370.81;5.6;1000;0;2;5;2022;0;1;361.774;353.757
29216;8;398.92;5.6;1000;0;2;5;2022;0;1;388.168;370.81
29217;9;442.304;12.2;1000;0;2;5;2022;0;1;429.609;398.92
29218;10;472.827;12.2;1000;0;2;5;2022;0;1;462.385;442.304
29219;11;486.247;12.2;1000;0;2;5;2022;0;1;482.762;472.827
29220;12;482.614;14.3;1000;0;2;5;2022;0;1;480.056;486.247
29221;13;472.319;14.3;1000;0;2;5;2022;0;1;473.785;482.614
29222;14;467.706;14.3;1000;0;2;5;2022;0;1;465.827;472.319
29223;15;462.042;14.0;1000;0;2;5;2022;0;1;458.505;467.706
29224;16;456.0;14.0;1000;0;2;5;2022;0;1;451.793;462.042
29225;17;454.946;14.0;1000;0;2;5;2022;0;1;451.499;456.0
29226;18;452.722;10.3;1000;0;2;5;2022;0;1;453.346;454.946
29227;19;455.409;10.3;1000;0;2;5;2022;0;1;459.256;452.722
29228;20;460.467;10.3;1000;0;2;5;2022;0;1;466.226;455.409
29229;21;486.404;4.9;1000;0;2;5;2022;0;1;492.315;460.467
29230;22;497.469;4.9;1000;0;2;5;2022;0;1;499.462;486.404
29231;23;472.343;4.9;1000;0;2;5;2022;0;1;476.216;497.469
29232;0;432.248;3.6;1000;0;3;5;2022;1;1;439.549;472.343
29233;1;394.902;3.6;1000;0;3;5;2022;1;1;405.66;432.248
29234;2;370.093;3.6;1000;0;3;5;2022;1;1;381.105;394.902
29235;3;360.254;3.7;1000;0;3;5;2022;1;1;370.144;370.093
29236;4;353.796;3.7;1000;0;3;5;2022;1;1;364.6;360.254
29237;5;346.202;3.7;1000;0;3;5;2022;1;1;358.599;353.796
29238;6;344.749;8.1;1189;0;3;5;2022;1;1;353.757;346.202
29239;7;365.756;8.1;1189;0;3;5;2022;1;1;370.81;344.749
29240;8;398.659;8.1;1189;0;3;5;2022;1;1;398.92;365.756
29241;9;452.281;10.7;1189;0;3;5;2022;1;1;442.304;398.659
29242;10;490.146;10.7;1189;0;3;5;2022;1;1;472.827;452.281
29243;11;505.116;10.7;1189;0;3;5;2022;1;1;486.247;490.146
29244;12;505.421;13.4;1003;0;3;5;2022;1;1;482.614;505.116
29245;13;498.609;13.4;1003;0;3;5;2022;1;1;472.319;505.421
29246;14;494.513;13.4;1003;0;3;5;2022;1;1;467.706;498.609
29247;15;488.18;10.8;1003;0;3;5;2022;1;1;462.042;494.513
29248;16;482.796;10.8;1003;0;3;5;2022;1;1;456.0;488.18
29249;17;480.734;10.8;1003;0;3;5;2022;1;1;454.946;482.796
29250;18;479.586;6.2;1003;1;3;5;2022;1;1;452.722;480.734
29251;19;487.022;6.2;1003;1;3;5;2022;1;1;455.409;479.586
29252;20;494.678;6.2;1003;1;3;5;2022;1;1;460.467;487.022
29253;21;515.735;2.4;1000;1;3;5;2022;1;1;486.404;494.678
29254;22;524.298;2.4;1000;1;3;5;2022;1;1;497.469;515.735
29255;23;493.204;2.4;1000;1;3;5;2022;1;1;472.343;524.298
29256;0;444.633;2.4;1000;1;4;5;2022;2;0;432.248;493.204
29257;1;405.142;2.4;1000;1;4;5;2022;2;0;394.902;444.633
29258;2;382.23;2.4;1000;1;4;5;2022;2;0;370.093;405.142
29259;3;372.646;-1.9;1000;1;4;5;2022;2;0;360.254;382.23
29260;4;369.443;-1.9;1000;1;4;5;2022;2;0;353.796;372.646
29261;5;363.435;-1.9;1000;1;4;5;2022;2;0;346.202;369.443
29262;6;369.658;6.1;1000;0;4;5;2022;2;0;344.749;363.435
29263;7;412.002;6.1;1000;0;4;5;2022;2;0;365.756;369.658
29264;8;456.212;6.1;1000;0;4;5;2022;2;0;398.659;412.002
29265;9;495.147;11.1;1000;0;4;5;2022;2;0;452.281;456.212
29266;10;520.069;11.1;1000;0;4;5;2022;2;0;490.146;495.147
29267;11;521.655;11.1;1000;0;4;5;2022;2;0;505.116;520.069
29268;12;518.355;13.5;1000;0;4;5;2022;2;0;505.421;521.655
29269;13;507.707;13.5;1000;0;4;5;2022;2;0;498.609;518.355
29270;14;506.578;13.5;1000;0;4;5;2022;2;0;494.513;507.707
29271;15;502.255;14.0;1000;0;4;5;2022;2;0;488.18;506.578
29272;16;495.531;14.0;1000;0;4;5;2022;2;0;482.796;502.255
29273;17;489.604;14.0;1000;0;4;5;2022;2;0;480.734;495.531
29274;18;479.617;10.7;1000;1;4;5;2022;2;0;479.586;489.604
29275;19;483.066;10.7;1000;1;4;5;2022;2;0;487.022;479.617
29276;20;488.514;10.7;1000;1;4;5;2022;2;0;494.678;483.066
29277;21;513.311;6.1;1000;1;4;5;2022;2;0;515.735;488.514
29278;22;517.594;6.1;1000;1;4;5;2022;2;0;524.298;513.311
29279;23;485.061;6.1;1000;1;4;5;2022;2;0;493.204;517.594
29280;0;440.912;4.7;1000;0;5;5;2022;3;0;444.633;485.061
29281;1;401.361;4.7;1000;0;5;5;2022;3;0;405.142;440.912
29282;2;378.557;4.7;1000;0;5;5;2022;3;0;382.23;401.361
29283;3;369.143;4.6;1000;0;5;5;2022;3;0;372.646;378.557
29284;4;365.4;4.6;1000;0;5;5;2022;3;0;369.443;369.143
29285;5;358.857;4.6;1000;0;5;5;2022;3;0;363.435;365.4
29286;6;365.721;8.5;1009;0;5;5;2022;3;0;369.658;358.857
29287;7;407.576;8.5;1009;0;5;5;2022;3;0;412.002;365.721
29288;8;457.482;8.5;1009;0;5;5;2022;3;0;456.212;407.576
29289;9;506.547;13.3;1009;0;5;5;2022;3;0;495.147;457.482
29290;10;536.274;13.3;1009;0;5;5;2022;3;0;520.069;506.547
29291;11;540.469;13.3;1009;0;5;5;2022;3;0;521.655;536.274
29292;12;533.581;18.3;1003;0;5;5;2022;3;0;518.355;540.469
29293;13;518.496;18.3;1003;0;5;5;2022;3;0;507.707;533.581
29294;14;513.848;18.3;1003;0;5;5;2022;3;0;506.578;518.496
29295;15;505.686;14.4;1189;0;5;5;2022;3;0;502.255;513.848
29296;16;500.401;14.4;1189;0;5;5;2022;3;0;495.531;505.686
29297;17;500.429;14.4;1189;0;5;5;2022;3;0;489.604;500.401
29298;18;504.125;10.9;1189;0;5;5;2022;3;0;479.617;500.429
29299;19;519.796;10.9;1189;0;5;5;2022;3;0;483.066;504.125
29300;20;525.883;10.9;1189;0;5;5;2022;3;0;488.514;519.796
29301;21;537.571;10.0;1189;0;5;5;2022;3;0;513.311;525.883
29302;22;526.703;10.0;1189;0;5;5;2022;3;0;517.594;537.571
29303;23;487.923;10.0;1189;0;5;5;2022;3;0;485.061;526.703
29304;0;439.916;9.4;1189;0;6;5;2022;4;0;440.912;487.923
29305;1;404.766;9.4;1189;0;6;5;2022;4;0;401.361;439.916
29306;2;381.465;9.4;1189;0;6;5;2022;4;0;378.557;404.766
29307;3;371.649;5.8;1189;0;6;5;2022;4;0;369.143;381.465
29308;4;366.675;5.8;1189;0;6;5;2022;4;0;365.4;371.649
29309;5;360.094;5.8;1189;0;6;5;2022;4;0;358.857;366.675
29310;6;366.248;9.8;1003;0;6;5;2022;4;0;365.721;360.094
29311;7;408.689;9.8;1003;0;6;5;2022;4;0;407.576;366.248
29312;8;451.489;9.8;1003;0;6;5;2022;4;0;457.482;408.689
29313;9;488.999;14.9;1000;0;6;5;2022;4;0;506.547;451.489
29314;10;510.913;14.9;1000;0;6;5;2022;4;0;536.274;488.999
29315;11;512.585;14.9;1000;0;6;5;2022;4;0;540.469;510.913
29316;12;507.701;16.4;1003;0;6;5;2022;4;0;533.581;512.585
29317;13;497.363;16.4;1003;0;6;5;2022;4;0;518.496;507.701
29318;14;494.169;16.4;1003;0;6;5;2022;4;0;513.848;497.363
29319;15;490.893;14.8;1000;0;6;5;2022;4;0;505.686;494.169
29320;16;483.07;14.8;1000;0;6;5;2022;4;0;500.401;490.893
29321;17;477.148;14.8;1000;0;6;5;2022;4;0;500.429;483.07
29322;18;473.046;11.5;1000;0;6;5;2022;4;0;504.125;477.148
29323;19;473.024;11.5;1000;0;6;5;2022;4;0;519.796;473.046
